标题,开发商,房子信息,发布信息,售价/万,单价
江上明月 带车位 毛坯 人车分流,中天·江上明月 -金东区,4室1厅 | 118平米 | 南 | 毛坯 | 低楼层(共16层)  | 暂无数据,0人关注 / 6个月以前发布,258.8,"21,933元/平"
九龙玉府，复式1+2，带花园，百变毛坯，实用面积大。,九龙玉府 -江北,4室2厅 | 176平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,2人关注 / 5个月以前发布,235,"13,353元/平"
红星二期  西边套 125平带车位  采光充足,红星金义天铂 -金义都市新区,4室2厅 | 125平米 | 西 | 其他 | 低楼层(共25层)  | 板楼,0人关注 / 一年前发布,152,"12,160元/平"
满2年4房带辅房采光好诚心卖装修清爽单价低价格优,北山路125号 -江北,4室2厅 | 120.94平米 | 南 北 | 其他 | 高楼层(共5层)  | 暂无数据,10人关注 / 7个月以前发布,130,"10,750元/平"
紫东苑6+7，视野宽阔带南面露台，地下车库19平。,紫东苑南区 -江南,5室2厅 | 204.98平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,4人关注 / 一年前发布,318,"15,514元/平"
众安.蒲荷花苑 3室1厅 南,众安.蒲荷花苑 -城西,3室1厅 | 89平米 | 南 | 其他 | 高楼层(共14层)  | 板楼,1人关注 / 1个月以前发布,185,"20,787元/平"
江景房 密码房 ，随时可看房，带车位，业主诚心出,金地融信悦江府 -金东区,3室2厅 | 125平米 | 南 | 其他 | 高楼层(共11层)  | 板楼,4人关注 / 一年前发布,310,"24,800元/平"
浙师大生活区，三房，空置精装，带50平院子，交通方便,浙师大生活区 -江北,3室2厅 | 101平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,7人关注 / 11个月以前发布,172,"17,030元/平"
远离城市喧嚣 寻青山绿水的享受 养身佳地,三联桂语山居 -安地,5室3厅 | 281平米 | 南 | 其他 | 低楼层(共4层)  | 暂无数据,0人关注 / 7个月以前发布,438,"15,588元/平"
通园小区 3室1厅 南,通园小区 -江北,3室1厅 | 80平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,1人关注 / 3个月以前发布,133,"16,625元/平"
一线江景的大三房平层，楼层高视野舒适,蝶景湾御江山 -金东区,3室2厅 | 158.14平米 | 南 | 其他 | 高楼层(共21层)  | 板楼,2人关注 / 7个月以前发布,428,"27,065元/平"
户型方正，朝南北向，采光好，区域配套成熟，潜力无限,四季枫景 -金东区,3室2厅 | 122平米 | 南 | 其他 | 中楼层(共17层)  | 板楼,0人关注 / 一年前发布,139.8,"11,460元/平"
香溪裕园 4室2厅 东南,香溪裕园 -义乌市,4室2厅 | 178平米 | 东南 | 其他 | 中楼层(共12层)  | 暂无数据,3人关注 / 一年前发布,310,"17,416元/平"
满2年，有车位，顶楼复式，看房方便，小区环境好。。,凤凰一品 -江北,4室2厅 | 165平米 | 南 北 | 其他 | 高楼层(共11层)  | 板楼,4人关注 / 7个月以前发布,248.8,"15,079元/平"
满2年有车位，装修清爽，看房方便，复式，小区环境好,竟达观园 -江北,5室2厅 | 200平米 | 南 北 | 其他 | 低楼层(共6层)  | 板塔结合,3人关注 / 8个月以前发布,365,"18,250元/平"
此房为紫金湾B3楼的房子上下2层看房方便小区位置好！,紫金湾B区 -金东区,4室2厅 | 139平米 | 南 北 | 其他 | 高楼层(共12层)  | 暂无数据,0人关注 / 一年前发布,488,"35,108元/平"
江北市区有露台和阁楼的，复式的户型，电梯入户带车位,春江花园三期 -江北,3室2厅 | 108平米 | 南 | 其他 | 高楼层(共8层)  | 板塔结合,3人关注 / 8个月以前发布,325,"30,093元/平"
楼层适中  南站轻轨站旁精装房,申华翡翠城 -金东区,3室2厅 | 107平米 | 南 | 其他 | 中楼层(共6层)  | 板楼,1人关注 / 一年前发布,140,"13,085元/平"
自住装修带车位，满五唯一，大面积,保集外滩 -金东区,4室2厅 | 146平米 | 南 北 | 其他 | 低楼层(共24层)  | 板塔结合,0人关注 / 10个月以前发布,378,"25,891元/平"
曙光花园，平层，楼层好，精装修，有一个朝南的车库,曙光花园(后城里街) -江北,4室2厅 | 156平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,2人关注 / 一年前发布,247.9,"15,892元/平"
千足滨江花园120.33平方，三室一厅一厨一卫,世贸滨江花园 -永康市,3室1厅 | 120.33平米 | 南 | 精装 | 高楼层(共16层)  | 板楼,1人关注 / 一年前发布,210,"17,453元/平"
江东中路景观好房，观山，采光好，精装修，,江东中路 -江东,2室2厅 | 94.5平米 | 南 | 精装 | 中楼层(共6层)  | 暂无数据,2人关注 / 8个月以前发布,236.8,"25,059元/平"
孝顺镇府前都景蝶园大面积顶楼阁楼203平只要188.8万,都景蝶园 -金东区,6室3厅 | 203平米 | 南 | 其他 | 高楼层(共7层)  | 塔楼,0人关注 / 1个月以前发布,188.8,"9,301元/平"
楼中楼，带大露台，满2年，简单装修，使用面积大,丹溪三区丹桂苑 -北苑,5室3厅 | 160平米 | 南 北 | 简装 | 高楼层(共6层)  | 暂无数据,3人关注 / 一年前发布,365,"22,813元/平"
带23平的车库 毛坯房可根据自己风格自由装修,栖霞花苑六区 -武义县,4室2厅 | 127平米 | 南 | 毛坯 | 中楼层(共11层)  | 暂无数据,3人关注 / 一年前发布,190,"14,961元/平"
江北新小区 三室两厅一卫 环境优美 两开间朝南,峰境花园 -江北,4室2厅 | 126平米 | 南 北 | 毛坯 | 中楼层(共6层)  | 平房,2人关注 / 一年前发布,228,"18,096元/平"
（金义宝龙广场）102万，品质小洋房,金山华庭 -金东区,4室2厅 | 186平米 | 南 北 | 其他 | 高楼层(共26层)  | 暂无数据,0人关注 / 1个月以前发布,260,"13,979元/平"
阳光城市花园  顶楼复式 精装修,阳光城市花园 -江南,5室2厅 | 224平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,10人关注 / 一年前发布,499,"22,277元/平"
（金义宝龙广场）102万，品质小洋房,万固·东方樾 -金东区,4室2厅 | 138平米 | 南 北 | 其他 | 高楼层(共17层)  | 板楼,0人关注 / 1个月以前发布,248,"17,972元/平"
万鸿名城溪心板块小区位置好 小区环境好,万鸿名城 -永康市,4室2厅 | 143平米 | 南 | 其他 | 低楼层(共16层)  | 暂无数据,2人关注 / 一年前发布,620,"43,357元/平"
（金义宝龙广场）102万，品质小洋房,万固·东方樾 -金东区,4室2厅 | 138平米 | 南 北 | 其他 | 高楼层(共17层)  | 板楼,0人关注 / 1个月以前发布,248,"17,972元/平"
绿城桃花源 4室2厅 南,绿城桃花源 -江东,4室2厅 | 188.34平米 | 南 | 其他 | 中楼层(共4层)  | 暂无数据,0人关注 / 1个月以前发布,710,"37,698元/平"
晓郡高层东边套，精装，业主诚售,融创晓郡花园一期 -金东区,3室2厅 | 89平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,8人关注 / 10个月以前发布,189.8,"21,326元/平"
客厅挑空复式精装6室2厅3卫2阳台2露台带附房长租车位,银桂院 -湖海塘,6室2厅 | 187平米 | 南 北 | 精装 | 高楼层(共7层)  | 暂无数据,2人关注 / 一年前发布,285,"15,241元/平"
晓郡一楼花园洋房，精装修，诚心出售,融创晓郡花园一期 -金东区,5室2厅 | 182平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,3人关注 / 一年前发布,338,"18,572元/平"
当代江南，社区安静， 小区地理位置优越，采光好,当代江南 -江南,5室2厅 | 179平米 | 南 | 精装 | 高楼层(共7层)  | 塔楼,5人关注 / 一年前发布,360,"20,112元/平"
保集半岛3-2-1-2 153.26m² 309 万,保集半岛 -江南,3室2厅 | 153.26平米 | 南 | 其他 | 中楼层(共11层)  | 板楼,3人关注 / 一年前发布,260,"16,965元/平"
精装修，拎包入住，诚心出售，看房方便，学可上,香山小区(义乌市) -稠城,3室2厅 | 159.91平米 | 南 北 | 其他 | 中楼层(共6层)  | 暂无数据,2人关注 / 一年前发布,390,"24,389元/平"
南北格局，复式格局，户型好，视野好,江南翠庭 -江南,4室2厅 | 155平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,13人关注 / 一年前发布,200,"12,904元/平"
成熟小区  交通便利  生活设施完善,广天绿城花园 -江南,4室2厅 | 107.1平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,1人关注 / 一年前发布,200,"18,675元/平"
新房已看好诚心急售，品质小区，静等有缘人,保集半岛 -江南,5室2厅 | 310平米 | 南 | 其他 | 4层  | 塔楼 | 双拼别墅 ,0人关注 / 9个月以前发布,800,"25,807元/平"
华庭常青墅 5室2厅 南 北,华庭常青墅 -秋滨工业区,5室2厅 | 335平米 | 南 北 | 其他 | 4层  | 板楼 | 联排别墅 ,0人关注 / 6个月以前发布,860,"25,672元/平"
（水熙华府）101万，品质小洋房,中天公元诚品 -金东区,4室2厅 | 140平米 | 东南 | 其他 | 中楼层(共17层)  | 板楼,2人关注 / 一年前发布,235,"16,786元/平"
地铁口 视野开阔  交通便利 生活方便 小区停车方便,信华花园 -江南,4室2厅 | 145平米 | 南 北 | 其他 | 高楼层(共6层)  | 板塔结合,0人关注 / 一年前发布,395,"27,242元/平"
龙庭一品 3室2厅 南,龙庭一品 -金义都市新区,3室2厅 | 150平米 | 南 | 其他 | 高楼层(共32层)  | 板楼,0人关注 / 7个月以前发布,248,"16,534元/平"
小区环境优美，林近公园，配套齐全，单价低,东方国际村 -北苑,3室2厅 | 149平米 | 南 北 | 其他 | 中楼层(共11层)  | 暂无数据,1人关注 / 10个月以前发布,345,"23,155元/平"
视野宽阔，采光充足，配套设施齐全，交通便利,海伦堡珺玥府 -金义都市新区,5室2厅 | 165平米 | 南 | 其他 | 高楼层(共5层)  | 暂无数据,2人关注 / 一年前发布,232,"14,061元/平"
海伦堡5+6叠墅带露台，房东急售。.......,海伦堡珺玥府 -金义都市新区,5室2厅 | 162平米 | 南 | 其他 | 高楼层(共5层)  | 暂无数据,0人关注 / 2个月以前发布,280,"17,284元/平"
茂新四季华庭。小区好，物业好，楼层好采光好带车位,茂新四季华庭 -江北,4室2厅 | 146平米 | 南 北 | 其他 | 高楼层(共4层)  | 塔楼,1人关注 / 一年前发布,288,"19,727元/平"
铜溪小区 3室2厅 西南,铜溪小区 -义亭,3室2厅 | 138平米 | 西南 | 其他 | 中楼层(共6层)  | 暂无数据,0人关注 / 10个月以前发布,210,"15,218元/平"
小区环境好，户型方正，格局合理，交通方便。,金报江景公寓 -金东区,3室1厅 | 132平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 一年前发布,199.8,"15,137元/平"
晓郡14+15楼，复式四房，四开间朝南，四个阳台,融创晓郡花园二期 -金东区,4室2厅 | 122平米 | 南 | 其他 | 中楼层(共33层)  | 塔楼,6人关注 / 一年前发布,248,"20,328元/平"
此房是联排，有南北花园，三代同堂的看过来。,四季尊域 -秋滨工业区,4室2厅 | 256平米 | 南 北 | 其他 | 3层  | 板塔结合 | 联排别墅 ,0人关注 / 4个月以前发布,528,"20,625元/平"
湖景房 房屋利用率高 得房率高 户型方正,绿城海棠花园 -湖海塘,4室1厅 | 160.91平米 | 南 北 | 其他 | 低楼层(共25层)  | 板楼,0人关注 / 1个月以前发布,488,"30,328元/平"
精装四房带车位 视野开阔 小区中间楼栋安静舒适,海塘壹品 -湖海塘,4室1厅 | 129平米 | 南 | 其他 | 低楼层(共18层)  | 塔楼,2人关注 / 一年前发布,289,"22,404元/平"
房子户型好 楼层好 无采光遮挡 诚心出售,安福家园 -苏溪,3室2厅 | 143.7平米 | 南 | 其他 | 高楼层(共32层)  | 暂无数据,8人关注 / 一年前发布,326,"22,687元/平"
金桂院 3室2厅 南,金桂院 -湖海塘,3室2厅 | 120平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 7个月以前发布,188,"15,667元/平"
国耀缤纷城，精装修，接手即可收收租金，诚心出售,国耀财富和园 -横店,2室2厅 | 95平米 | 南 | 精装 | 高楼层(共30层)  | 平房,3人关注 / 9个月以前发布,155,"16,316元/平"
中天翰林诚品，带车位，边套景观房,中天翰林诚品 -江北,4室2厅 | 106平米 | 南 | 其他 | 高楼层(共16层)  | 板楼,2人关注 / 10个月以前发布,308,"29,057元/平"
电梯房9+10复式，上证89平，实用面积150平带30平露台,九龙玉府 -江北,3室2厅 | 130平米 | 南 | 其他 | 高楼层(共10层)  | 板楼,7人关注 / 一年前发布,178,"13,693元/平"
城市花园，边套，大户型，带车位，诚心出售价好谈急卖,现代城市花园四季五区 -北苑,4室2厅 | 202平米 | 南 北 | 其他 | 中楼层(共14层)  | 板塔结合,4人关注 / 一年前发布,460,"22,773元/平"
国耀缤纷城，精装修，接手即可收收租金，诚心出售,国耀财富和园 -横店,2室2厅 | 95平米 | 南 | 精装 | 高楼层(共30层)  | 平房,3人关注 / 9个月以前发布,155,"16,316元/平"
青春小区大户型带40平车库，业主诚心出售，看上就来谈,青春小区西区 -江北,4室2厅 | 185平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,2人关注 / 一年前发布,315,"17,028元/平"
盛世珑城 5室2厅 南 北,盛世珑城 -江北,5室2厅 | 169.8平米 | 南 北 | 其他 | 低楼层(共11层)  | 板楼,1人关注 / 7个月以前发布,299.9,"17,662元/平"
电梯房带车位，正两房，户型方正好装修！,万固西江月 -婺城新区,2室2厅 | 70平米 | 南 | 毛坯 | 中楼层(共13层)  | 暂无数据,7人关注 / 一年前发布,93,"13,286元/平"
火车南站轻轨房子翡翠城好楼层精装修带附房,申华翡翠城 -金东区,2室2厅 | 102平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 一年前发布,145,"14,216元/平"
龙庭79平，两房一卫，入户花园，带车位，满两年。,龙庭一品 -金义都市新区,2室1厅 | 79平米 | 南 | 毛坯 | 高楼层(共30层)  | 板楼,0人关注 / 4个月以前发布,107,"13,545元/平"
此房满二省税，看房方便，全部重新装过的。多湖CBD,金华万达广场SOHO -金东区,1室1厅 | 33平米 | 南 北 | 简装 | 低楼层(共30层)  | 塔楼,6人关注 / 一年前发布,40,"12,122元/平"
四季新城 3室2厅 南,四季新城 -金东区,3室2厅 | 336平米 | 南 | 精装 | 低楼层(共7层)  | 板塔结合,0人关注 / 6个月以前发布,420,"12,500元/平"
适合小年轻居住，离万达近，采光好，位于主干道,金华万达广场SOHO -金东区,1室1厅 | 33平米 | 东 | 精装 | 低楼层(共30层)  | 塔楼,15人关注 / 一年前发布,36,"10,910元/平"
此房户型方正，高楼层视野开阔，采光充足，绿化好,东塘湖畔花园 -金义都市新区,1室1厅 | 58平米 | 西北 | 简装 | 中楼层(共16层)  | 板楼,0人关注 / 7个月以前发布,68,"11,725元/平"
房子位置在白龙桥镇中生活方便。,滨江小区 -婺城新区,2室2厅 | 107平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,1人关注 / 一年前发布,110,"10,281元/平"
秀水园小面积精装修可买相邻的一套,秀水园 -婺城新区,1室0厅 | 30平米 | 北 | 精装 | 高楼层(共11层)  | 板塔结合,32人关注 / 一年前发布,30,"10,000元/平"
金尊华府 适合小家庭入住   精装修 拎包入住,海伦堡珺玥府 -金义都市新区,1室1厅 | 77平米 | 南 | 简装 | 高楼层(共16层)  | 板楼,0人关注 / 4个月以前发布,96,"12,468元/平"
"星河湾小区,精装两室两厅一厨一卫.户型好",星河湾风渡 -婺城新区,2室2厅 | 72.43平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,14人关注 / 一年前发布,98.8,"13,641元/平"
东塘湖畔花园 1室1厅 北,东塘湖畔花园 -金义都市新区,1室1厅 | 48.68平米 | 北 | 简装 | 低楼层(共16层)  | 板楼,1人关注 / 8个月以前发布,59,"12,120元/平"
红星二期   小区环境舒适 自带游泳池 交通便利,红星金义天铂 -金义都市新区,2室1厅 | 88平米 | 南 | 毛坯 | 中楼层(共26层)  | 暂无数据,1人关注 / 2个月以前发布,110,"12,500元/平"
满2年，简装 ，拎包入住，交通便利,常安街6号 -江北,2室1厅 | 58.13平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,1人关注 / 一年前发布,176,"30,277元/平"
精致两房，东边套视野好地段佳，70年产权首付少！,怡景聚贤庭 -婺城新区,2室2厅 | 93.59平米 | 东北 | 毛坯 | 中楼层(共20层)  | 板楼,0人关注 / 2个月以前发布,89.8,"9,596元/平"
远疆天域 小面积 48平 毛坯 一室一厅,远疆天域 -东阳市,1室1厅 | 48平米 | 南 | 毛坯 | 低楼层(共32层)  | 暂无数据,7人关注 / 一年前发布,43,"8,959元/平"
万达广场SOHO CBD生活出行 方便快捷,金华万达广场SOHO -金东区,1室1厅 | 41平米 | 南 | 精装 | 低楼层(共30层)  | 塔楼,3人关注 / 一年前发布,42,"10,244元/平"
东塘湖畔小公寓 清爽装修1室1厅 南,东塘湖畔花园 -金义都市新区,1室1厅 | 30平米 | 南 | 毛坯 | 高楼层(共16层)  | 板楼,1人关注 / 一年前发布,38,"12,667元/平"
