标题,开发商,房子信息,发布信息,售价/万,单价
老城福隆丽水湾一期二手房出售 采光足,鲁能海蓝福源 -老城,2室2厅 | 88平米 | 西北 | 简装 | 中楼层(共30层)  | 板塔结合,0人关注 / 一年前发布,105,"11,932元/平"
此房满五唯一，户型南北通透，小区生活配套齐全。,海南生态软件园清风居 -老城,2室2厅 | 74.62平米 | 南 北 | 简装 | 高楼层(共11层)  | 板塔结合,6人关注 / 10个月以前发布,77,"10,319元/平"
小户型 低总价 位于盈滨半岛 位置好 生活便利,熙岸高尔夫公寓 -老城,1室1厅 | 50.63平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,13人关注 / 7个月以前发布,38.8,"7,664元/平"
海南软件园青年公寓 2室2厅 北,海南软件园青年公寓 -老城,2室2厅 | 91.31平米 | 北 | 其他 | 高楼层(共25层)  | 塔楼,2人关注 / 6个月以前发布,70,"7,667元/平"
此房满五唯一，户型方正 出行购物方便,新香缇假日 -老城,1室1厅 | 38平米 | 南 | 简装 | 低楼层(共11层)  | 板楼,4人关注 / 一年前发布,32,"8,422元/平"
环境好泳池大，楼下有夜市，出行方便。,冠永凤凰城A区 -老城,2室2厅 | 79.37平米 | 南 | 毛坯 | 低楼层(共16层)  | 板塔结合,3人关注 / 一年前发布,85,"10,710元/平"
此房满五多套，南海大道旁 生活方便 交通方便。,丽海阳光 -老城,1室0厅 | 42平米 | 南 | 精装 | 中楼层(共19层)  | 板塔结合,2人关注 / 一年前发布,38,"9,048元/平"
盈滨半岛 天赐上湾 户型方正 小区环境优美,天赐上湾 -老城,2室2厅 | 77平米 | 东南 | 简装 | 低楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,80,"10,390元/平"
老城经济开发区，恒大开发商，新房没有住过。,恒大御景湾 -老城,2室2厅 | 88平米 | 东南 | 简装 | 中楼层(共18层)  | 板塔结合,10人关注 / 11个月以前发布,95,"10,796元/平"
生态软件园 步行街 房东急售南北通透两房。,盈滨绿生花园 -老城,2室2厅 | 72.35平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,16人关注 / 11个月以前发布,66.5,"9,192元/平"
此房属于新小区，户型方正，南北通透双阳台,南海之滨 -老城,2室2厅 | 93平米 | 南 北 | 简装 | 低楼层(共26层)  | 板楼,2人关注 / 一年前发布,95,"10,216元/平"
恒大御景湾，两室两厅厅，度假养老，精装修，配套齐全,恒大御景湾 -老城,2室2厅 | 85平米 | 南 东南 | 精装 | 低楼层(共18层)  | 板楼,1人关注 / 一年前发布,110,"12,942元/平"
海南买房看澄迈，澄迈买房看老城，老城买房看这里。,丽海阳光 -老城,1室0厅 | 40.26平米 | 南 | 精装 | 高楼层(共19层)  | 板塔结合,53人关注 / 一年前发布,26,"6,459元/平"
澄迈老城 精装小两房 温泉泳池 长寿之乡,四季康城一期 -老城,2室1厅 | 67平米 | 西北 | 其他 | 高楼层(共18层)  | 板塔结合,1人关注 / 8个月以前发布,80,"11,941元/平"
户型格局好，小区有早市夜市，生活方便,盈滨绿生花园 -老城,2室2厅 | 69平米 | 南 北 | 毛坯 | 高楼层(共11层)  | 暂无数据,0人关注 / 9个月以前发布,83,"12,029元/平"
老城镇御泉名都 两房 带全套家具家电,御泉名都 -老城,2室2厅 | 85平米 | 西北 | 精装 | 高楼层(共18层)  | 板楼,17人关注 / 一年前发布,78,"9,177元/平"
成熟小区，生活方便，交通便利。挨着软件园,四季康城三期荣和新城 -老城,2室2厅 | 67.96平米 | 北 西北 | 毛坯 | 中楼层(共18层)  | 板塔结合,1人关注 / 7个月以前发布,78,"11,478元/平"
格局通透 采光好 精装修。。。,金手指高尔夫温泉小镇 -老城,1室2厅 | 49.37平米 | 南 | 简装 | 低楼层(共9层)  | 板塔结合,0人关注 / 5个月以前发布,40,"8,103元/平"
澄迈老城镇，四季康城一期 南北小三房，小区环好,四季康城诗健苑 -老城,3室2厅 | 88平米 | 南 北 | 毛坯 | 低楼层(共14层)  | 板塔结合,10人关注 / 10个月以前发布,95,"10,796元/平"
精装小户型朝南，高楼层，采光视野好，配套齐全，,恒大御景湾 -老城,1室2厅 | 50平米 | 东南 | 精装 | 高楼层(共33层)  | 板塔结合,10人关注 / 一年前发布,53,"10,600元/平"
澄迈长寿之乡，天赐上湾，精装2房出售,天赐上湾 -老城,2室1厅 | 109.05平米 | 南 北 | 其他 | 中楼层(共5层)  | 板塔结合,0人关注 / 2个月以前发布,108,"9,904元/平"
中式江南风格 小区已经成熟 小区配套全。,中华坊 -老城,2室2厅 | 86.21平米 | 东 | 毛坯 | 低楼层(共15层)  | 板塔结合,0人关注 / 8个月以前发布,80,"9,280元/平"
满五唯一 低总价、生活便利适合养老,金手指·环城一号 -老城,1室1厅 | 42平米 | 东南 | 其他 | 高楼层(共16层)  | 板楼,2人关注 / 一年前发布,32,"7,620元/平"
福隆·丽水湾 1室2厅 北,福隆·丽水湾 -老城,1室2厅 | 64.58平米 | 北 | 其他 | 低楼层(共19层)  | 暂无数据,2人关注 / 10个月以前发布,62,"9,601元/平"
四季康城一期CD期 诗建苑 毛坯房出售,四季康城诗健苑 -老城,2室2厅 | 79平米 | 南 | 毛坯 | 低楼层(共14层)  | 板塔结合,3人关注 / 一年前发布,85,"10,760元/平"
盈滨半岛 满五唯一 户型方正 业主诚意出售 价格美丽,盈滨海岸 -老城,1室2厅 | 61平米 | 南 | 精装 | 低楼层(共18层)  | 塔楼,0人关注 / 一年前发布,62,"10,164元/平"
丽海阳光小区 满五唯一 户型方正 简装,丽海阳光 -老城,1室1厅 | 68.77平米 | 北 | 简装 | 中楼层(共11层)  | 板塔结合,4人关注 / 11个月以前发布,45,"6,544元/平"
丽海阳光 1室2厅 北,丽海阳光 -老城,1室2厅 | 80.9平米 | 北 | 毛坯 | 中楼层(共11层)  | 板塔结合,10人关注 / 一年前发布,45,"5,563元/平"
一线海景房 住宅大产权 270度看海,半岛·海洋国际 -老城,1室1厅 | 81平米 | 西北 | 其他 | 中楼层(共23层)  | 塔楼,11人关注 / 一年前发布,82,"10,124元/平"
中华坊中式园林景观，一房好房出售,中华坊 -老城,1室0厅 | 38.39平米 | 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,40,"10,420元/平"
澄迈老城 金手指小区 交通便利,金手指高尔夫温泉小镇 -老城,1室1厅 | 50.71平米 | 东 | 简装 | 高楼层(共11层)  | 板塔结合,5人关注 / 11个月以前发布,46,"9,072元/平"
丽海阳光一房难求 房主亏本大买卖快快来抢购,丽海阳光 -老城,1室1厅 | 68.77平米 | 北 | 其他 | 高楼层(共11层)  | 板塔结合,13人关注 / 11个月以前发布,39,"5,672元/平"
小两房户型，小区环境优美，有泳池温泉泡池等,四季康城三期荣和新城 -老城,2室2厅 | 67平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,1人关注 / 2个月以前发布,70,"10,448元/平"
老城镇地段，装修两房。房子中间楼层,盈滨绿生花园 -老城,2室2厅 | 69平米 | 南 北 | 简装 | 中楼层(共11层)  | 暂无数据,4人关注 / 7个月以前发布,75,"10,870元/平"
澄迈老城镇  四季康城三期  小户型，高层采光好,四季康城三期荣和新城 -老城,2室2厅 | 69平米 | 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 5个月以前发布,80,"11,595元/平"
金手指高尔夫温泉公寓33万44平米开间,金手指高尔夫温泉小镇 -老城,1室1厅 | 44平米 | 南 | 其他 | 低楼层(共11层)  | 板塔结合,4人关注 / 11个月以前发布,29,"6,591元/平"
海口西盈滨半岛旅游度假区金手指温泉小镇,金手指高尔夫温泉小镇 -老城,1室0厅 | 47平米 | 南 | 简装 | 低楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,29.8,"6,341元/平"
满五唯一 近海不亲海 成熟社区,天赐上湾 -老城,2室2厅 | 77平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,13人关注 / 一年前发布,75,"9,741元/平"
金手指高尔夫温泉    精装修,金手指高尔夫温泉小镇 -老城,1室0厅 | 43.76平米 | 南 | 其他 | 高楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,42,"9,598元/平"
此房天赐上湾   精装修   楼层佳   适合老人孩子居住,天赐上湾 -老城,1室2厅 | 57.58平米 | 西北 | 其他 | 低楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,55,"9,552元/平"
北外旁 碧海金珠花园 精装修  两房两厅一厨一卫,碧海·金珠花园 -老城,2室2厅 | 86.14平米 | 南 | 其他 | 中楼层(共24层)  | 板塔结合,4人关注 / 10个月以前发布,120,"13,931元/平"
老城南北通透，优质小区，精装标准两房户型,永庆湾 -老城,2室2厅 | 85平米 | 北 南 | 其他 | 中楼层(共19层)  | 板楼,3人关注 / 9个月以前发布,91,"10,706元/平"
满五唯一 繁华地段 生活便利 户型方正 朝南小两房,西岸香舍 -老城,2室2厅 | 52.5平米 | 南 | 简装 | 低楼层(共18层)  | 板塔结合,38人关注 / 一年前发布,52,"9,905元/平"
低总价，老城繁华位置，交通方便,四季康城诗健苑 -老城,2室2厅 | 80.33平米 | 北 | 毛坯 | 中楼层(共14层)  | 板塔结合,13人关注 / 一年前发布,79,"9,835元/平"
总价低 ...楼层好...适合养老..度假..,丽海阳光 -老城,1室0厅 | 42平米 | 西北 | 精装 | 低楼层(共19层)  | 板塔结合,3人关注 / 一年前发布,32,"7,620元/平"
澄迈老城南海阳光2室1厅毛坯出售。,南海阳光 -老城,2室1厅 | 76.32平米 | 南 西北 | 毛坯 | 高楼层(共22层)  | 塔楼,1人关注 / 8个月以前发布,80,"10,483元/平"
优质社区 恒大御景湾 精装小户型 位置佳 楼层好,恒大御景湾 -老城,1室1厅 | 51平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 一年前发布,55,"10,785元/平"
凤凰城1房，采光好，精装修出售,冠永凤凰城A区 -老城,1室0厅 | 47平米 | 北 | 其他 | 低楼层(共15层)  | 板塔结合,1人关注 / 6个月以前发布,51,"10,852元/平"
四季康城二期 敦和世家 中等装修 精品房源,四季康城二期 -老城,2室2厅 | 63.38平米 | 北 | 精装 | 低楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,88,"13,885元/平"
小户型 低总价 位于盈滨半岛 位置好,熙岸高尔夫公寓 -老城,1室0厅 | 51.51平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,4人关注 / 8个月以前发布,35.5,"6,892元/平"
此房御泉名都    精装修     楼层好   位置佳。,御泉名都 -老城,2室2厅 | 73.3平米 | 西南 | 精装 | 高楼层(共18层)  | 板楼,8人关注 / 一年前发布,70,"9,550元/平"
低总价小户型 自己打造温馨的家,金手指·环城一号 -老城,1室1厅 | 42.67平米 | 南 | 其他 | 低楼层(共16层)  | 板楼,23人关注 / 一年前发布,29,"6,797元/平"
小区环境优美，生活便利，交通便利,大同南海馨居 -老城,2室2厅 | 71.8平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,4人关注 / 7个月以前发布,72,"10,028元/平"
海湾雨林 2室1厅 南 北,海湾雨林 -老城,2室1厅 | 71.24平米 | 南 北 | 简装 | 中楼层(共18层)  | 板塔结合,1人关注 / 4个月以前发布,85,"11,932元/平"
此房源格局好，采光充足，泳池温泉全年开放邻里有爱心,四季康城一期 -老城,1室1厅 | 55.17平米 | 南 | 简装 | 低楼层(共18层)  | 板塔结合,5人关注 / 5个月以前发布,55,"9,970元/平"
盈滨海岸   楼层好  位置佳.....................,盈滨海岸 -老城,2室2厅 | 80.63平米 | 西 | 其他 | 高楼层(共11层)  | 塔楼,6人关注 / 一年前发布,83,"10,294元/平"
此房天赐上湾 精装修 低楼层 没有住过的,天赐上湾 -老城,2室2厅 | 81.85平米 | 西北 | 其他 | 低楼层(共18层)  | 板塔结合,8人关注 / 9个月以前发布,83,"10,141元/平"
精装修 低楼层 没有住过的 户型合理，配套齐全,天赐上湾 -老城,2室2厅 | 81.85平米 | 东北 | 其他 | 高楼层(共18层)  | 板塔结合,3人关注 / 10个月以前发布,90,"10,996元/平"
满五年 采光还 户型好 南北通透,东汇•森语林 -老城,2室2厅 | 75平米 | 南 北 | 精装 | 中楼层(共18层)  | 暂无数据,1人关注 / 一年前发布,75,"10,000元/平"
南海之滨 2室2厅 南 北,南海之滨 -老城,2室2厅 | 80.21平米 | 南 北 | 精装 | 低楼层(共26层)  | 板楼,8人关注 / 一年前发布,88,"10,972元/平"
中华坊两房，满五唯一少税，出售,中华坊 -老城,2室2厅 | 85平米 | 南 | 毛坯 | 低楼层(共18层)  | 板塔结合,1人关注 / 5个月以前发布,75,"8,824元/平"
满五唯一，朝阳户型，户型房子，有温泉泳池,四季康城三期荣和新城 -老城,2室2厅 | 72.45平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 6个月以前发布,85,"11,733元/平"
丽海阳光一房难求 房主亏本大买卖快快来抢购,丽海阳光 -老城,1室1厅 | 68.77平米 | 北 | 其他 | 高楼层(共11层)  | 板塔结合,13人关注 / 11个月以前发布,39,"5,672元/平"
澄迈老城 金手指小区 交通便利,金手指高尔夫温泉小镇 -老城,1室1厅 | 50.71平米 | 东 | 简装 | 高楼层(共11层)  | 板塔结合,5人关注 / 11个月以前发布,46,"9,072元/平"
金手指高尔夫温泉    精装修,金手指高尔夫温泉小镇 -老城,1室0厅 | 43.76平米 | 南 | 其他 | 高楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,42,"9,598元/平"
此房天赐上湾   精装修   楼层佳   适合老人孩子居住,天赐上湾 -老城,1室2厅 | 57.58平米 | 西北 | 其他 | 低楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,55,"9,552元/平"
北外旁 碧海金珠花园 精装修  两房两厅一厨一卫,碧海·金珠花园 -老城,2室2厅 | 86.14平米 | 南 | 其他 | 中楼层(共24层)  | 板塔结合,4人关注 / 10个月以前发布,120,"13,931元/平"
澄迈老城镇  四季康城三期  小户型，高层采光好,四季康城三期荣和新城 -老城,2室2厅 | 69平米 | 北 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 5个月以前发布,80,"11,595元/平"
金手指高尔夫温泉公寓33万44平米开间,金手指高尔夫温泉小镇 -老城,1室1厅 | 44平米 | 南 | 其他 | 低楼层(共11层)  | 板塔结合,4人关注 / 11个月以前发布,29,"6,591元/平"
海口西盈滨半岛旅游度假区金手指温泉小镇,金手指高尔夫温泉小镇 -老城,1室0厅 | 47平米 | 南 | 简装 | 低楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,29.8,"6,341元/平"
澄迈老城中华坊朝南小户型门口公交站饭店医院,中华坊 -老城,1室1厅 | 52.7平米 | 南 | 精装 | 18层  | 板楼,26人关注 / 一年前发布,53,"10,057元/平"
总价低..环境舒适..居住..养老.外瑞古达。,丽海阳光 -老城,1室1厅 | 42平米 | 西北 | 精装 | 低楼层(共19层)  | 板塔结合,3人关注 / 一年前发布,35,"8,334元/平"
房户型方正，采光好，楼层好，交通方便；,尚域世家 -老城,2室1厅 | 71平米 | 南 | 其他 | 中楼层(共18层)  | 板塔结合,1人关注 / 3个月以前发布,83,"11,691元/平"
北京外国语旁，福隆丽水湾朝南小户型高楼层,福隆丽水湾2期 -老城,2室2厅 | 67平米 | 东南 | 精装 | 高楼层(共31层)  | 板楼,3人关注 / 一年前发布,120,"17,911元/平"
福隆丽水湾小户型高楼层技交通生活方便,福隆丽水湾2期 -老城,1室2厅 | 51平米 | 东南 | 精装 | 中楼层(共31层)  | 板楼,4人关注 / 一年前发布,65,"12,746元/平"
中华坊  大两房  中式建筑   家具家电齐全,中华坊 -老城,2室2厅 | 85平米 | 北 西 | 简装 | 低楼层(共18层)  | 板塔结合,1人关注 / 一年前发布,85,"10,000元/平"
老城繁华地段，出行生活便利，配套齐全,中华坊 -老城,1室1厅 | 40平米 | 东南 南 | 其他 | 低楼层(共18层)  | 板塔结合,2人关注 / 一年前发布,43,"10,750元/平"
鲁能盈滨半岛采光好，视野开阔，,鲁能海蓝福源 -老城,2室2厅 | 80平米 | 北 | 其他 | 中楼层(共18层)  | 塔楼,1人关注 / 8个月以前发布,95,"11,875元/平"
福隆丽水湾2期满五唯一精装2居拎包入住,福隆丽水湾2期 -老城,2室2厅 | 78.04平米 | 北 | 其他 | 中楼层(共31层)  | 板塔结合,0人关注 / 3个月以前发布,120,"15,377元/平"
盈滨半岛央企大盘鲁能地产打造90平一梯两户纯板楼出售,鲁能海蓝福源 -老城,3室2厅 | 92.16平米 | 南 北 | 其他 | 高楼层(共11层)  | 板塔结合,3人关注 / 一年前发布,120,"13,021元/平"
广电花园 3室2厅 南,广电花园 -老城,3室2厅 | 115平米 | 南 | 精装 | 高楼层(共15层)  | 板塔结合,1人关注 / 11个月以前发布,140,"12,174元/平"
户型方正，屋内通透，格局好，小区环境绿化优美,恒大御景湾 -老城,2室2厅 | 56平米 | 西南 | 精装 | 低楼层(共33层)  | 板塔结合,1人关注 / 7个月以前发布,103,"18,393元/平"
位置好.朝南大开间小户型，一直自己住保养得当,恒大御景湾 -老城,1室0厅 | 50平米 | 南 | 其他 | 高楼层(共33层)  | 板塔结合,1人关注 / 11个月以前发布,56,"11,200元/平"
景园悦海湾，南北通透，千平人工湖，温泉泳池！！,景园悦海湾 -老城,3室2厅 | 99.17平米 | 东 | 其他 | 低楼层(共23层)  | 塔楼,1人关注 / 8个月以前发布,110,"11,093元/平"
